"nx_goods_id"	"nx_goods_name"	"nx_goods_standardname"	"nx_goods_father_id"	"sku_stored_grand_id"	"sku_should_grand_id"	"sku_stored_gg_id"	"sku_should_gg_id"
"11000"	"甘草"	"305"		"305"		"3"
"11001"	"青果"	"305"		"305"		"3"
"11002"	"积壳"	"305"		"305"		"3"
"11003"	"决明子"	"305"		"305"		"3"
"11004"	"罗汉果"	"305"		"305"		"3"
"11005"	"五加皮"	"305"		"305"		"3"
"11006"	"排草"	"305"		"305"		"3"
"11008"	"香菜籽"	"305"		"305"		"3"
"11009"	"香果"	"305"		"305"		"3"
"11010"	"香茅草"	"305"		"305"		"3"
"11011"	"香砂"	"305"		"305"		"3"
"11012"	"紫苏"	"305"		"305"		"3"
"11013"	"甘松"	"305"		"305"		"3"
"11014"	"辛夷"	"305"		"305"		"3"
"11015"	"阳春砂"	"305"		"305"		"3"
"11016"	"罗勒"	"305"		"305"		"3"
"11017"	"莳萝"	"305"		"305"		"3"
"11018"	"荆芥"	"305"		"305"		"3"
"11019"	"红曲米"	"305"		"305"		"3"
"11020"	"鲜香粉"	"302"		"302"		"3"
"11022"	"天力老醋"	"301"		"301"		"3"
"11023"	"菜筐子"	"704"		"704"		"7"
"11025"	"纯红薯淀粉颗粒"	"904"		"904"		"9"
"11026"	"香干"	"107"		"107"		"1"
"11027"	"凉粉"	"107"		"107"		"1"
"11028"	"凉皮"	"107"		"107"		"1"
"11029"	"鲜土豆粉"	"107"		"107"		"1"
"11031"	"魔芋大结"	"107"		"107"		"1"
"11032"	"鲜牛外脊"	"203"		"203"		"2"
"11033"	"鲜牛柳"	"203"		"203"		"2"
"11034"	"鲜牛排"	"203"		"203"		"2"
"11035"	"鲜牛腰窝"	"203"		"203"		"2"
"11036"	"鲜猪棒骨"	"201"		"201"		"2"
"11037"	"鲜黑鱼"	"501"		"501"		"5"
"11038"	"鲜牛蛙"	"501"		"501"		"5"
"11039"	"鲜鲫鱼"	"501"		"501"		"5"
"11040"	"鲜嘎鱼"	"501"		"501"		"5"
"11041"	"冻鲅鱼约 200g-250g/条"	"503"		"503"		"5"
"11042"	"冻黑鱼片"	"503"		"503"		"5"
"11043"	"龙虾尾 大号"	"504"		"504"		"5"
"11044"	"鱼豆腐"	"801"		"801"		"8"
"11046"	"甜不辣"	"801"		"801"		"8"
"11047"	"龙虾排"	"801"		"801"		"8"
"11048"	"亲亲肠"	"801"		"801"		"8"
"11049"	"开花肠"	"801"		"801"		"8"
"11050"	"墨鱼丸"	"801"		"801"		"8"
"11051"	"章鱼丸"	"801"		"801"		"8"
"11052"	"霞迷饺"	"801"		"801"		"8"
"11053"	"燕饺"	"801"		"801"		"8"
"11054"	"波波肠"	"801"		"801"		"8"
"11055"	"鸡丸"	"801"		"801"		"8"
"11056"	"香菇贡丸"	"801"		"801"		"8"
"11057"	"蟹柳"	"801"		"801"		"8"
"11058"	"千叶豆腐"	"801"		"801"		"8"
"11059"	"水晶包"	"801"		"801"		"8"
"11060"	"龙虾味球"	"801"		"801"		"8"
"11061"	"鱼籽包"	"801"		"801"		"8"
"11062"	"鱼籽福袋"	"801"		"801"		"8"
"11063"	"鱼籽烧鱼棒"	"801"		"801"		"8"
"11064"	"蟹籽包"	"801"		"801"		"8"
"11065"	"鲜鸡排腿"	"202"		"202"		"2"
"11066"	"鲜鸡架子"	"202"		"202"		"2"
"11068"	"鲜全肉羊蝎子"	"204"		"204"		"2"
"11070"	"河粉"	"107"		"107"		"1"
"11071"	"豆皮结"	"107"		"107"		"1"
"11072"	"卤水豆腐"	"107"		"107"		"1"
"11073"	"小宽面条"	"401"		"401"		"4"
"11075"	"重庆小面"	"401"		"401"		"4"
"11077"	"菜花干"	"306"		"306"		"3"
"11081"	"腰果"	"306"		"306"		"3"
"11083"	"花菇"	"306"		"306"		"3"
"11085"	"银杏仁"	"306"		"306"		"3"
"11087"	"瓜子仁"	"306"		"306"		"3"
"11090"	"干豆角"	"306"		"306"		"3"
"11092"	"珍蘑"	"306"		"306"		"3"
"11093"	"贡菜"	"306"		"306"		"3"
"11103"	"橄榄菜"	"307"		"307"		"3"
"11104"	"广东米酒"	"304"		"304"		"3"
"11106"	"麦芽糖"	"303"		"303"		"3"
"11111"	"猪油"	"902"		"902"		"9"
"11112"	"食用鸡油"	"902"		"902"		"9"
"11115"	"味达美海鲜捞汁"	"304"		"304"		"3"
"11116"	"木姜油"	"304"		"304"		"3"
"11121"	"咸蛋黄"	"307"		"307"		"3"
"11122"	"叁园锦"	"303"		"303"		"3"
"11123"	"小酥肉专用粉"	"302"		"302"		"3"
"11124"	"张大贵"	"303"		"303"		"3"
"11128"	"浓汤"	"304"		"304"		"3"
"11130"	"百味成铁板鱿鱼香辣酱"	"303"		"303"		"3"
"11131"	"大红浙醋"	"301"		"301"		"3"
"11132"	"沙茶酱"	"303"		"303"		"3"
"11134"	"菠萝罐头"	"307"		"307"		"3"
"11135"	"桃罐头"	"307"		"307"		"3"
"11136"	"酸黄瓜"	"307"		"307"		"3"
"11137"	"板栗罐头"	"307"		"307"		"3"
"11138"	"车厘子罐头"	"307"		"307"		"3"
"11139"	"火钳子"	"704"		"704"		"7"
"11140"	"土鸡蛋"	"205"		"205"		"2"
"11141"	"冻鸡胸"	"1001"		"1001"		"10"
"11142"	"吸油纸20*30"	"702"		"702"		"7"
"11143"	"网帽"	"706"		"706"		"7"
"11145"	"茶腊"	"704"		"704"		"7"
"11146"	"一次性手套"	"702"		"702"		"7"
"11147"	"打包面袋"	"703"		"703"		"7"
"11148"	"牙线"	"702"		"702"		"7"
"11150"	"冻肋排"	"1004"		"1004"		"10"
"11151"	"冻猪蹄"	"1004"		"1004"		"10"
"11152"	"冻猪脸"	"1004"		"1004"		"10"
"11153"	"冻牛腩"	"1002"		"1002"		"10"
"11154"	"冻牛前腱子"	"1002"		"1002"		"10"
"11155"	"冻肘子"	"1004"		"1004"		"10"
"11156"	"鸡米花"	"1201"		"1201"		"12"
"11157"	"椰蓉炸奶"	"1207"		"1207"		"12"
"11158"	"藤椒鸡"	"1201"		"1201"		"12"
"11159"	"春卷"	"1207"		"1207"		"12"
"11160"	"荷叶饼"	"1207"		"1207"		"12"
"11161"	"藜嵩"	"109"		"109"		"1"
"11163"	"芦笋"	"109"		"109"		"1"
"11164"	"玉米笋"	"109"		"109"		"1"
"11165"	"佛手瓜"	"109"		"109"		"1"
"11166"	"秋葵"	"109"		"109"		"1"
"11168"	"家湘味"	"303"		"303"		"3"
"11169"	"辣香辣八豆"	"602"		"602"		"6"
"11170"	"米豆腐"	"107"		"107"		"1"
"11173"	"野菜花"	"602"		"602"		"6"
"11175"	"笋"	"608"		"608"		"6"
"11176"	"芝麻菜"	"109"		"109"		"1"
"11177"	"纯瘦肉"	"201"		"201"		"2"
"11180"	"去皮鹌鹑蛋"	"607"		"607"		"6"
"11181"	"烙饼"	"403"		"403"		"4"
"11183"	"海参丸"	"801"		"801"		"8"
"11185"	"清水莲藕"	"307"		"307"		"3"
"11186"	"小香肠"	"606"		"606"		"6"
"11191"	"牛杆菌"	"106"		"106"		"1"
"11192"	"西洋菜"	"109"		"109"		"1"
"11193"	"香椿苗"	"109"		"109"		"1"
"11194"	"萝卜苗"	"109"		"109"		"1"
"11195"	"发面饼"	"403"		"403"		"4"
"11196"	"大米"	"903"		"903"		"9"
"11197"	"韧豆腐"	"107"		"107"		"1"
"11198"	"羽衣甘蓝"	"109"		"109"		"1"
"11199"	"荔浦香芋"	"102"		"102"		"1"
"11200"	"黄金柳芽"	"109"		"109"		"1"
"11201"	"豌豆苗"	"109"		"109"		"1"
"11202"	"冰激淋萝卜"	"102"		"102"		"1"
"11203"	"小米"	"903"		"903"		"9"
"11204"	"芥兰"	"101"		"101"		"1"
"11205"	"无花果"	"109"		"109"		"1"
"11207"	"老黄瓜"	"103"		"103"		"1"
"11208"	"乳瓜"	"103"		"103"		"1"
"11209"	"香葱"	"104"		"104"		"1"
"11211"	"紫背天葵"	"109"		"109"		"1"
"11212"	"红苋菜"	"101"		"101"		"1"
"11213"	"鹿茸菌"	"106"		"106"		"1"
"11214"	"豆腐"	"107"		"107"		"1"
"11215"	"石竹花"	"109"		"109"		"1"
"11217"	"千叶吊兰"	"109"		"109"		"1"
"11218"	"铜钱草"	"109"		"109"		"1"
"11220"	"绣球"	"109"		"109"		"1"
"11221"	"黄金菊"	"109"		"109"		"1"
"11222"	"网纹叶"	"109"		"109"		"1"
"11223"	"绿枫叶"	"109"		"109"		"1"
"11224"	"甜菜苗"	"109"		"109"		"1"
"11225"	"火红苗"	"109"		"109"		"1"
"11226"	"长寿藤"	"109"		"109"		"1"
"11227"	"小荷花"	"109"		"109"		"1"
"11228"	"黄乒乓菊"	"109"		"109"		"1"
"11229"	"绿毛球"	"109"		"109"		"1"
"11230"	"剑叶"	"109"		"109"		"1"
"11231"	"芭蕉叶"	"109"		"109"		"1"
"11232"	"尤加利叶"	"109"		"109"		"1"
"11233"	"红玫瑰花瓣"	"109"		"109"		"1"
"11234"	"多头雏菊"	"109"		"109"		"1"
"11235"	"巴木叶"	"109"		"109"		"1"
"11236"	"香叶"	"109"		"109"		"1"
"11237"	"熊猫竹"	"109"		"109"		"1"
"11238"	"文竹"	"109"		"109"		"1"
"11239"	"蓬莱松"	"109"		"109"		"1"
"11240"	"满天星"	"109"		"109"		"1"
"11241"	"清香木"	"109"		"109"		"1"
"11242"	"凤尾叶"	"109"		"109"		"1"
"11243"	"羊齿草"	"109"		"109"		"1"
"11244"	"三叶香"	"109"		"109"		"1"
"11245"	"塔花"	"109"		"109"		"1"
"11246"	"龙豆"	"109"		"109"		"1"
"11247"	"豆尖"	"103"		"103"		"1"
"11248"	"芥兰苗"	"109"		"109"		"1"
"11249"	"蚕豆米"	"109"		"109"		"1"
"11251"	"韩苏"	"109"		"109"		"1"
"11252"	"马兰头"	"109"		"109"		"1"
"11255"	"姜粉"	"302"		"302"		"3"
"11256"	"芥末粉"	"302"		"302"		"3"
"11258"	"水芹"	"109"		"109"		"1"
"11261"	"金玉兰"	"109"		"109"		"1"
"11262"	"保罗生菜"	"109"		"109"		"1"
"11266"	"豆王"	"103"		"103"		"1"
"11267"	"绿芽豆"	"109"		"109"		"1"
"11269"	"杭白菜"	"109"		"109"		"1"
"11270"	"豌豆尖"	"101"		"101"		"1"
"11271"	"粽叶"	"109"		"109"		"1"
"11272"	"笋"	"307"		"307"		"3"
"11275"	"独头蒜"	"104"		"104"		"1"
"11276"	"豌豆"	"103"		"103"		"1"
"11278"	"紫玉兰"	"109"		"109"		"1"
"11279"	"新姜芽"	"109"		"109"		"1"
"11280"	"板蓝根苔"	"109"		"109"		"1"
"11281"	"鲍芹"	"109"		"109"		"1"
"11282"	"白芹菜"	"109"		"109"		"1"
"11283"	"松茸"	"109"		"109"		"1"
"11284"	"芡实"	"306"		"306"		"3"
"11285"	"玉女瓜"	"103"		"103"		"1"
"11286"	"茴香球"	"109"		"109"		"1"
"11288"	"棒菜"	"109"		"109"		"1"
"11289"	"黄耳菌"	"106"		"106"		"1"
"11290"	"西兰苔"	"109"		"109"		"1"
"11292"	"南姜"	"109"		"109"		"1"
"11293"	"青椒"	"105"		"105"		"1"
"11294"	"儿菜"	"101"		"101"		"1"
"11295"	"芦蒿"	"109"		"109"		"1"
"11296"	"牛油生菜"	"101"		"101"		"1"
"11297"	"板栗南瓜"	"103"		"103"		"1"
"11298"	"花生苗"	"109"		"109"		"1"
"11299"	"干葱"	"104"		"104"		"1"
"11301"	"罗勒叶"	"109"		"109"		"1"
"11303"	"鲜茅草"	"109"		"109"		"1"
"11304"	"冰川茄子"	"103"		"103"		"1"
"11305"	"穿心莲"	"109"		"109"		"1"
"11306"	"贡笋"	"109"		"109"		"1"
"11308"	"酸膜叶"	"109"		"109"		"1"
"11309"	"广东茄子"	"103"		"103"		"1"
"11311"	"紫白菜"	"101"		"101"		"1"
"11312"	"酸奶"	"1103"		"1103"		"11"
"11313"	"鲜白条鸡"	"202"		"202"		"2"
"11314"	"莳萝"	"109"		"109"		"1"
"11315"	"五得利五星面粉"	"901"		"901"		"9"
"11316"	"鸡腿菇"	"106"		"106"		"1"
"11317"	"菊花"	"109"		"109"		"1"
"11319"	"豆浆粉"	"1104"		"1104"		"11"
"11320"	"雪碧"	"1102"		"1102"		"11"
"11321"	"皱皮椒"	"105"		"105"		"1"
"11322"	"麻椒"	"105"		"105"		"1"
"11326"	"孢子甘蓝"	"109"		"109"		"1"
"11327"	"鸡豆米"	"109"		"109"		"1"
"11329"	"手擀面"	"401"		"401"		"4"
"11330"	"湖北青蒜苗"	"109"		"109"		"1"
"11331"	"红薯叶"	"101"		"101"		"1"
"11332"	"菊花菜"	"101"		"101"		"1"
"11333"	"鲜人参"	"109"		"109"		"1"
"11334"	"卞萝卜"	"102"		"102"		"1"
"11336"	"油炸花生米"	"608"		"608"		"6"
"11337"	"黑米"	"903"		"903"		"9"
"11340"	"锅刷子"	"702"		"702"		"7"
"11341"	"喷壶"	"702"		"702"		"7"
"11342"	"毛巾"	"702"		"702"		"7"
"11343"	"点火枪"	"704"		"704"		"7"
"11344"	"支出凭证"	"707"		"707"		"7"
"11346"	"无花果"	"108"		"108"		"1"
"11347"	"胡椒粉"	"302"		"302"		"3"
"11348"	"焗豆"	"307"		"307"		"3"
"11351"	"雪里红"	"602"		"602"		"6"
"11352"	"李锦记"	"301"		"301"		"3"
"11354"	"猪蹄"	"601"		"601"		"6"
"11356"	"平安竹"	"109"		"109"		"1"
"11357"	"东星斑"	"501"		"501"		"5"
"11358"	"芝麻烧饼"	"403"		"403"		"4"
"11359"	"麻酱烧饼"	"403"		"403"		"4"
"11360"	"薏米"	"904"		"904"		"9"
"11361"	"山楂罐头"	"307"		"307"		"3"
"11362"	"柴鸡"	"202"		"202"		"2"
"11363"	"狮子头"	"1202"		"1202"		"12"
"11364"	"鲜猪后蹄"	"201"		"201"		"2"
"11365"	"辣妹子"	"105"		"105"		"1"
"11366"	"鹅唇"	"202"		"202"		"2"
"11367"	"羊头肉"	"604"		"604"		"6"
"11370"	"墨鱼花"	"508"		"508"		"5"
"11372"	"鱿鱼"	"508"		"508"		"5"
"11374"	"一次性桌布"	"701"		"701"		"7"
"11376"	"菊花瓣"	"109"		"109"		"1"
"11377"	"蒜苗"	"104"		"104"		"1"
"11378"	"韭菜花"	"104"		"104"		"1"
"11379"	"赣南脐橙"	"108"		"108"		"1"
"11380"	"蔷薇"	"109"		"109"		"1"
"11382"	"飘腊"	"701"		"701"		"7"
"11383"	"河虾"	"508"		"508"		"5"
"11385"	"胶水"	"707"		"707"		"7"
"11386"	"扒鸡"	"603"		"603"		"6"
"11390"	"香葱酱"	"303"		"303"		"3"
"11391"	"醉鱼干"	"1101"		"1101"		"11"
"11392"	"酸辣鱼皮"	"506"		"506"		"5"
"11393"	"佛跳墙"	"506"		"506"		"5"
"11394"	"鸡脯肉"	"202"		"202"		"2"
"11395"	"黄金针菇"	"106"		"106"		"1"
"11396"	"素丸子"	"801"		"801"		"8"
"11397"	"烧烤尖椒"	"105"		"105"		"1"
"11398"	"墨鱼丸"	"801"		"801"		"8"
"11403"	"杂面窝窝头"	"403"		"403"		"4"
"11404"	"虾滑"	"801"		"801"		"8"
"11405"	"话梅"	"1101"		"1101"		"11"
"11406"	"红肠"	"803"		"803"		"8"
"11408"	"海螺"	"502"		"502"		"5"
"11409"	"鲟鱼"	"501"		"501"		"5"
"11410"	"大黄鱼"	"508"		"508"		"5"
"11411"	"方馒头"	"403"		"403"		"4"
"11412"	"馄炖"	"401"		"401"		"4"
"11414"	"红豆"	"904"		"904"		"9"
"11415"	"牛肋条"	"203"		"203"		"2"
"11418"	"双耳深砂锅 大号"	"704"		"704"		"7"
"11419"	"砂锅 中号"	"704"		"704"		"7"
"11421"	"冻鹅唇"	"1001"		"1001"		"10"
"11422"	"液化气喷枪"	"704"		"704"		"7"
"11423"	"鲜茯苓"	"102"		"102"		"1"
"11424"	"柠檬叶"	"109"		"109"		"1"
"11427"	"睡莲花瓣"	"109"		"109"		"1"
"11428"	"白砂锅"	"704"		"704"		"7"
"11429"	"鞋刷子"	"702"		"702"		"7"
"11430"	"鲜猪耳"	"201"		"201"		"2"
"11431"	"果粒橙"	"1102"		"1102"		"11"
"11432"	"不锈钢笼屉"	"704"		"704"		"7"
"11433"	"瓶装水"	"1102"		"1102"		"11"
"11434"	"方便面"	"1107"		"1107"		"11"
"11435"	"草菇"	"106"		"106"		"1"
"11436"	"紫米面"	"901"		"901"		"9"
"11437"	"鲜牛上脑"	"203"		"203"		"2"
"11438"	"凉薯"	"102"		"102"		"1"
"11439"	"山蒜花"	"109"		"109"		"1"
"11440"	"樟树港辣椒"	"105"		"105"		"1"
"11441"	"松花蛋肠"	"605"		"605"		"6"
"11442"	"罗勒酱"	"303"		"303"		"3"
"11443"	"不锈钢碗"	"704"		"704"		"7"
"11445"	"南天竹"	"109"		"109"		"1"
"11446"	"麻鸭"	"202"		"202"		"2"
"11447"	"泡萝卜"	"602"		"602"		"6"
"11449"	"绞肉机"	"704"		"704"		"7"
"11450"	"酒精块"	"701"		"701"		"7"
"11451"	"玉米糁"	"904"		"904"		"9"
"11452"	"干百合"	"306"		"306"		"3"
"11453"	"馒头"	"1207"		"1207"		"12"
"11454"	"糍粑"	"1207"		"1207"		"12"
"11455"	"碎冰"	"1104"		"1104"		"11"
"11456"	"水晶肴肉"	"601"		"601"		"6"
"11458"	"海参"	"508"		"508"		"5"
"11459"	"泥鳅"	"507"		"507"		"5"
"11461"	"鲜活青虾"	"502"		"502"		"5"
"11463"	"锡纸"	"701"		"701"		"7"
"11465"	"姜汁"	"304"		"304"		"3"
"11466"	"鲜山楂"	"108"		"108"		"1"
"11468"	"红枣"	"1101"		"1101"		"11"
"11469"	"黄芪"	"305"		"305"		"3"
"11472"	"包子"	"403"		"403"		"4"
"11473"	"小河虾仁"	"504"		"504"		"5"
"11474"	"砂锅煲"	"704"		"704"		"7"
"11476"	"熟牛肚"	"604"		"604"		"6"
"11477"	"丁烷喷枪"	"704"		"704"		"7"
"11478"	"空心粉"	"401"		"401"		"4"
"11479"	"皮冻"	"601"		"601"		"6"
"11480"	"鲜猪肚"	"201"		"201"		"2"
"11481"	"罗氏虾"	"502"		"502"		"5"
"11482"	"鲜清江鱼"	"501"		"501"		"5"
"11483"	"鲜牛鞭"	"203"		"203"		"2"
"11484"	"碳"	"701"		"701"		"7"
"11485"	"盐焗鸡"	"603"		"603"		"6"
"11486"	"肚包肉"	"601"		"601"		"6"
"11487"	"响铃卷"	"1207"		"1207"		"12"
"11490"	"鲍鱼"	"509"		"509"		"5"
"11491"	"果叉"	"701"		"701"		"7"
"11492"	"山苏叶"	"109"		"109"		"1"
"11493"	"田七叶"	"109"		"109"		"1"
"11494"	"菌汤包"	"305"		"305"		"3"
"11496"	"黄豆嘴"	"107"		"107"		"1"
"11497"	"黄金豆"	"1106"		"1106"		"11"
"11498"	"欧芹"	"109"		"109"		"1"
"11499"	"香菜苗"	"109"		"109"		"1"
"11502"	"碧根果"	"1106"		"1106"		"11"
"11503"	"啤酒"	"1104"		"1104"		"11"
"11505"	"胶带"	"707"		"707"		"7"
"11506"	"笼屉纸"	"701"		"701"		"7"
"11507"	"创可贴"	"702"		"702"		"7"
"11508"	"风干猪蹄"	"603"		"603"		"6"
"11509"	"糯米藕"	"608"		"608"		"6"
"11510"	"咯吱盒"	"1101"		"1101"		"11"
"11511"	"风干鸡"	"603"		"603"		"6"
"11512"	"荠菜"	"101"		"101"		"1"
"11513"	"蒲公英"	"109"		"109"		"1"
"11515"	"槐树花"	"109"		"109"		"1"
"11516"	"松茸菇"	"106"		"106"		"1"
"11517"	"猴头菇"	"106"		"106"		"1"
"11518"	"白灵菇"	"106"		"106"		"1"
"11519"	"猪肚菌"	"106"		"106"		"1"
"11520"	"羊肚菌"	"106"		"106"		"1"
"11521"	"竹孙菌"	"106"		"106"		"1"
"11523"	"鸡油菌"	"106"		"106"		"1"
"11524"	"鲜银耳"	"106"		"106"		"1"
"11526"	"阳雀湖辣椒"	"105"		"105"		"1"
"11528"	"秧草"	"109"		"109"		"1"
"11530"	"锦州干豆腐"	"107"		"107"		"1"
"11531"	"杂米"	"904"		"904"		"9"
"11533"	"康乃馨"	"109"		"109"		"1"
"11534"	"食品袋"	"703"		"703"		"7"
"11535"	"干冰"	"704"		"704"		"7"
"11536"	"高压锅帽"	"704"		"704"		"7"
"11537"	"菜心花"	"109"		"109"		"1"
"11538"	"烧鸡"	"603"		"603"		"6"
"11539"	"猪肚"	"601"		"601"		"6"
"11540"	"猪耳朵"	"601"		"601"		"6"
"11543"	"牛杂"	"604"		"604"		"6"
"11544"	"煮毛豆"	"608"		"608"		"6"
"11545"	"煮花生"	"608"		"608"		"6"
"11546"	"鲜猪肉皮"	"201"		"201"		"2"
"11547"	"姜柄瓜"	"109"		"109"		"1"
"11548"	"春笋"	"102"		"102"		"1"
"11549"	"香芹苗"	"109"		"109"		"1"
"11550"	"鸡胗"	"202"		"202"		"2"
"11553"	"香椿"	"101"		"101"		"1"
"11554"	"珍珠丸子"	"1202"		"1202"		"12"
"11555"	"鲽鱼"	"501"		"501"		"5"
"11557"	"汤圆"	"402"		"402"		"4"
"11558"	"油条膨松剂"	"302"		"302"		"3"
"11559"	"鲜猪头"	"201"		"201"		"2"
"11561"	"高粱米"	"904"		"904"		"9"
"11562"	"菊瓜"	"103"		"103"		"1"
"11563"	"藕汤"	"1107"		"1107"		"11"
"11564"	"鸡蛋豆腐"	"107"		"107"		"1"
"11565"	"泡椒花生芽"	"307"		"307"		"3"
"11567"	"去皮核桃仁"	"307"		"307"		"3"
"11569"	"杏仁"	"307"		"307"		"3"
"11571"	"鲜花椒"	"307"		"307"		"3"
"11572"	"花椒芽"	"307"		"307"		"3"
"11573"	"包饭菜"	"101"		"101"		"1"
"11575"	"水发牛百叶"	"508"		"508"		"5"
"11576"	"水发毛肚"	"508"		"508"		"5"
"11577"	"水发牛黄喉"	"508"		"508"		"5"
"11578"	"羊肉卷"	"1003"		"1003"		"10"
"11579"	"牛肉卷"	"1002"		"1002"		"10"
"11580"	"V形蟹腿肉"	"801"		"801"		"8"
"11581"	"小酥肉"	"801"		"801"		"8"
"11583"	"冻小肠结"	"1004"		"1004"		"10"
"11585"	"黄金蛋饺"	"801"		"801"		"8"
"11587"	"凤爪"	"603"		"603"		"6"
"11588"	"泡椒鱼皮"	"608"		"608"		"6"
"11589"	"卤鸡脖"	"603"		"603"		"6"
"11590"	"卤鸡尖"	"603"		"603"		"6"
"11591"	"脆皮肠"	"801"		"801"		"8"
"11592"	"蟹排"	"801"		"801"		"8"
"11593"	"龙虾丸"	"801"		"801"		"8"
"11595"	"紫薯丸"	"801"		"801"		"8"
"11596"	"夹心鱼饼"	"801"		"801"		"8"
"11598"	"黄金炸蛋"	"608"		"608"		"6"
"11599"	"玉米亲亲肠"	"803"		"803"		"8"
"11600"	"鲜猪肥肠"	"201"		"201"		"2"
"11601"	"香卤冒节子"	"1202"		"1202"		"12"
"11602"	"鱿鱼"	"509"		"509"		"5"
"11603"	"鸡肉小酥肉"	"1201"		"1201"		"12"
"11604"	"麻辣小龙虾"	"1204"		"1204"		"12"
"11605"	"鳕鱼25+"	"503"		"503"		"5"
"11606"	"冻鱿须"	"503"		"503"		"5"
"11607"	"冰海鲜鲈鱼"	"508"		"508"		"5"
"11608"	"冰鲜黄花鱼"	"508"		"508"		"5"
"11609"	"大丸子"	"1202"		"1202"		"12"
"11611"	"丸子肠"	"1202"		"1202"		"12"
"11613"	"开花肉"	"1202"		"1202"		"12"
"11614"	"冻猪腰"	"1004"		"1004"		"10"
"11615"	"三融冻鸡大胸"	"1001"		"1001"		"10"
"11616"	"三融冰鲜排腿"	"1001"		"1001"		"10"
"11617"	"盛佳康冻鸡脖 去皮"	"1001"		"1001"		"10"
"11618"	"公鸡"	"202"		"202"		"2"
"11619"	"占江皇清远鸡"	"1001"		"1001"		"10"
"11620"	"肉鸡架"	"202"		"202"		"2"
"11621"	"六和鸭腿"	"1001"		"1001"		"10"
"11622"	"大鹅"	"1001"		"1001"		"10"
"11624"	"安心油条"	"401"		"401"		"4"
"11625"	"千味央厨葱油花卷"	"401"		"401"		"4"
"11626"	"玖兴鸡翅中"	"1001"		"1001"		"10"
"11627"	"冻猪皮"	"1004"		"1004"		"10"
"11628"	"冻猪大棒骨 吊汤"	"1004"		"1004"		"10"
"11629"	"猪肉膏"	"1004"		"1004"		"10"
"11630"	"去骨半熟猪脸"	"1004"		"1004"		"10"
"11631"	"去皮五花肉条"	"1004"		"1004"		"10"
"11634"	"鲜猪口条"	"201"		"201"		"2"
"11635"	"鲜猪腰"	"201"		"201"		"2"
"11636"	"鲜猪心"	"201"		"201"		"2"
"11637"	"鲜猪尾巴"	"201"		"201"		"2"
"11638"	"鲜猪脑花"	"201"		"201"		"2"
"11639"	"红烧肉块 猪底板肉块"	"201"		"201"		"2"
"11641"	"鲜猪血块"	"201"		"201"		"2"
"11642"	"猪板油"	"201"		"201"		"2"
"11643"	"去皮五花肉条"	"201"		"201"		"2"
"11644"	"鲜猪后腿肉丝"	"201"		"201"		"2"
"11645"	"鲜猪前腿肉丝"	"201"		"201"		"2"
"11646"	"去骨后肘肉"	"201"		"201"		"2"
"11649"	"牛瓜条"	"203"		"203"		"2"
"11651"	"熟牛油"	"203"		"203"		"2"
"11653"	"鲜牛尾"	"203"		"203"		"2"
"11654"	"牛腰子"	"203"		"203"		"2"
"11655"	"牛蹄筋（半成品）"	"203"		"203"		"2"
"11657"	"牛头肉（半成品）"	"203"		"203"		"2"
"11659"	"牛心"	"203"		"203"		"2"
"11660"	"牛肝（半成品）"	"203"		"203"		"2"
"11661"	"牛肺（半成品）"	"203"		"203"		"2"
"11662"	"牛肠（半成品）"	"203"		"203"		"2"
"11663"	"牛骨髓"	"203"		"203"		"2"
"11664"	"牛白板"	"203"		"203"		"2"
"11665"	"鲜牛舌"	"203"		"203"		"2"
"11666"	"筋头巴脑"	"203"		"203"		"2"
"11667"	"金钱肚 半熟"	"203"		"203"		"2"
"11668"	"纯羊肉卷"	"204"		"204"		"2"
"11669"	"小羊前腿棒"	"204"		"204"		"2"
"11670"	"羊杂 （切碎半成品）"	"204"		"204"		"2"
"11671"	"羊心 半成品"	"204"		"204"		"2"
"11672"	"羊肝 （半成品）"	"204"		"204"		"2"
"11673"	"羊肚（半成品）"	"204"		"204"		"2"
"11675"	"羊肋条（带羊楠）"	"204"		"204"		"2"
"11682"	"锅巴"	"1101"		"1101"		"11"
"11683"	"蜂蜜柚子茶"	"1104"		"1104"		"11"
"11684"	"芒果叶"	"109"		"109"		"1"
"11685"	"鲜玉米笋"	"307"		"307"		"3"
"11687"	"周君记香永鱼调料"	"302"		"302"		"3"
"11688"	"冰鲜青虾"	"508"		"508"		"5"
"11691"	"酱板鸭"	"603"		"603"		"6"
"11692"	"去污粉"	"702"		"702"		"7"
"11694"	"藕带"	"102"		"102"		"1"
"11695"	"金枪鱼块"	"805"		"805"		"8"
"11697"	"鸡爪菇"	"106"		"106"		"1"
"11698"	"香肠"	"803"		"803"		"8"
"11700"	"银芽"	"102"		"102"		"1"
"11701"	"乒乓球"	"109"		"109"		"1"
"11702"	"半片鸭"	"603"		"603"		"6"
"11703"	"价格签"	"703"		"703"		"7"
"11704"	"料理酒"	"304"		"304"		"3"
"11705"	"洗衣粉"	"702"		"702"		"7"
"11708"	"水果芹菜"	"101"		"101"		"1"
"11709"	"芝士碎"	"404"		"404"		"4"
"11710"	"冰激淋勺"	"701"		"701"		"7"
"11711"	"红豆馒头"	"401"		"401"		"4"
"11712"	"绿箩"	"109"		"109"		"1"
"11713"	"猫耳朵"	"109"		"109"		"1"
